Propossal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID ID,Research Body,Research Body ROR ID,Funder Name,Funder ROR ID,Propossal title,Start Date,End Date,Current Total Commitment,Discipline
GOIPG/2024/4277,Government of Ireland Postgraduate Scholarship (GOIPG),,,Niall Sheil,https://orcid.org/0009-0009-4093-8064,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,"Social change in the Irish town: A sociological investigation of demographic diversity, social integration and communality in Balbriggan Co. Dublin. [sub Paragraph]: This is a sociological case study of the townland of Balbriggan in North County Dublin, seeking:  to measure demographic diversity today compared to 20 years ago and assess its impact locally;  to critically analyze the degree to which social integration of new immigrants is underway; to investigate how class, gender, race and ethnicity intersect to shape the everyday lived experiences of residents and to assess whether and how Balbriggan fosters a sense of inclusive communality.",01/09/2024,31/08/2027,"€93,000.00",AHSS
GOIPG/2024/4283,Government of Ireland Postgraduate Scholarship (GOIPG),,,Sarah Power,https://orcid.org/0009000402785646,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Identification of dopaminergic circuits that modulate circadian sleep and neural plasticity,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4296,Government of Ireland Postgraduate Scholarship (GOIPG),,,Jennifer Clarke,https://orcid.org/0009-0000-8263-467X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Salt Marshes as Nature-Based Solutions Under Altered Climate and Inundation Conditions,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4314,Government of Ireland Postgraduate Scholarship (GOIPG),,,Luke Keenan,https://orcid.org/0009000878938732,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,ML-transport: Machine-learning accelerators for quantum transport,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4361,Government of Ireland Postgraduate Scholarship (GOIPG),,,Emily Harlin,https://orcid.org/0000-0002-2196-2765,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Novel fluorescent probes for N-glycan labelling and therapeutic glycoprotein detection,01/09/2024,31/08/2026,"€62,000.00",STEM
GOIPG/2024/4362,Government of Ireland Postgraduate Scholarship (GOIPG),,,Adrianne Wyse,https://orcid.org/0009000317151622,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Relative Energy Deficiency in Sport in female GAA athletes and the impact on endocrine function and bone health,01/09/2024,31/08/2025,"€30,105.00",STEM
GOIPG/2024/4377,Government of Ireland Postgraduate Scholarship (GOIPG),,,Emma Bazzani,https://orcid.org/0000-0002-0196-5117,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Consequences of whole genome duplication on epigenetic regulation and memory of environmental responses in tetraploid Caenorhabditis elegans.,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4378,Government of Ireland Postgraduate Scholarship (GOIPG),,,Cillian O'Donnell,https://orcid.org/0009-0007-5034-6420,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Unveiling the origin of Type Ia supernovae explosions,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4405,Government of Ireland Postgraduate Scholarship (GOIPG),,,Guosheng Ming,https://orcid.org/0009-0005-9608-4513,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,The Essay Film in Contemporary Art: New Media Technology and Hybrid Essayistic Variants – A Research in Theory and Practice,01/09/2024,31/08/2028,"€124,000.00",AHSS
GOIPG/2024/4409,Government of Ireland Postgraduate Scholarship (GOIPG),,,Mireia Gómez Martínez,https://orcid.org/0000000313389222,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Linguistic hospitality in Contexts of Complex Linguistic Diversity: Exploring the Catalan “Aula d'Acollida” model from a comparative perspective,01/09/2024,31/08/2026,"€62,000.00",AHSS
GOIPG/2024/4410,Government of Ireland Postgraduate Scholarship (GOIPG),,,Ovidiu Alexandru Petrisor,https://orcid.org/0009-0001-0570-3253,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Atomic-level Models of Protein-Protein Interactions in Nanoparticle Coronas,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4424,Government of Ireland Postgraduate Scholarship (GOIPG),,,Seán Aodh O'Donoghue,https://orcid.org/0009000154352680,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Dynamics for Computation in Quantum Dot Lasers,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4426,Government of Ireland Postgraduate Scholarship (GOIPG),,,Conor Roddy,https://orcid.org/0009-0000-9029-6973,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Ireland during the Anglo-Irish Truce,01/09/2024,31/08/2027,"€90,465.00",AHSS
GOIPG/2024/4431,Government of Ireland Postgraduate Scholarship (GOIPG),,,Pietro Gabriele Tozzi,https://orcid.org/0009-0005-2451-3235,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,The Originality of Lucretius' Similes,01/09/2024,31/08/2027,"€93,000.00",AHSS
GOIPG/2024/4475,Government of Ireland Postgraduate Scholarship (GOIPG),,,Ciara Buckley,https://orcid.org/0009-0001-1441-1068,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Understanding and Preventing Sexual Violence in the LGBTQ Community,01/09/2024,31/08/2027,"€92,265.00",AHSS
GOIPG/2024/4477,Government of Ireland Postgraduate Scholarship (GOIPG),,,Benjamin David Casey,https://orcid.org/0009000353469013,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,"Picturing the professions: Representations of the Irish professions, 1760-1830",01/09/2024,31/08/2027,"€93,000.00",AHSS
GOIPG/2024/4498,Government of Ireland Postgraduate Scholarship (GOIPG),,,Conor Ryan,https://orcid.org/0000000232927332,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Efficient ab initio simulation of spin decoherence on classical and quantum hardware,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4500,Government of Ireland Postgraduate Scholarship (GOIPG),,,Kendra Ní Nualláin,https://orcid.org/0000-0002-2813-4452,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Volcanic domes through time: deconstructing morphology and stability hazards as a function of viscosity and alteration,01/09/2024,31/08/2026,"€62,000.00",AHSS
GOIPG/2024/4502,Government of Ireland Postgraduate Scholarship (GOIPG),,,Antje Rixt de Boer,https://orcid.org/0009-0003-9986-4887,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Exploring Early Memory Development: A Translational Study on Infantile Amnesia,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4514,Government of Ireland Postgraduate Scholarship (GOIPG),,,Ana Oliveira Buckley,https://orcid.org/0009-0002-8416-096X,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Using Artificial Intelligence (AI) tools in the development of individualised speech and language therapeutic resources for complex syntax intervention in young children with Developmental Language Disorder (DLD),01/09/2024,31/08/2027,"€93,000.00",AHSS
GOIPG/2024/4523,Government of Ireland Postgraduate Scholarship (GOIPG),,,Thomas Hayes,https://orcid.org/0000000212252286,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Multi-scale modelling of muscular atrophy to advance the design of soft robotic devices,01/09/2024,31/08/2026,"€62,000.00",STEM
GOIPG/2024/4528,Government of Ireland Postgraduate Scholarship (GOIPG),,,ADEEL RAFIQ,https://orcid.org/0000-0002-3113-5309,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Microplastic Dynamics in Landfills: Operating Conditions and Environmental Consequences,01/07/2025,30/06/2029,"€136,000.00",AHSS
GOIPG/2024/4554,Government of Ireland Postgraduate Scholarship (GOIPG),,,Megan Reilly,https://orcid.org/0009-0009-3352-5595,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Bees and multiple stressors: The impacts of a pesticide and nutritional stress on a solitary bee.,01/09/2024,31/08/2026,"€62,000.00",STEM
GOIPG/2024/4580,Government of Ireland Postgraduate Scholarship (GOIPG),,,Kasandra O'Connell,https://orcid.org/0000-0002-1824-1254,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Out of Focus- The History and Development of Film Preservation in Ireland,01/09/2024,31/08/2027,"€93,000.00",AHSS
GOIPG/2024/4589,Government of Ireland Postgraduate Scholarship (GOIPG),,,Camilla Persello,https://orcid.org/0009000682382058,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,The Temporal Value Asymmetry and the B-theory of time: crafting a stronger explanatory account,01/09/2024,31/08/2028,"€118,250.00",AHSS
GOIPG/2024/4596,Government of Ireland Postgraduate Scholarship (GOIPG),,,Martin Winterlich,https://orcid.org/0000-0002-6313-0115,Dublin Institute for Advanced Studies (DIAS),https://ror.org/051sx6d27,Research Ireland,https://ror.org/010t7sr36,A study of M Theory through Matrix Models,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4597,Government of Ireland Postgraduate Scholarship (GOIPG),,,Robin Lewando,https://orcid.org/0000-0001-7080-298X,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,A multi-proxy investigation into the timing and causes of biodiversity shifts since the Last Glacial-Interglacial Transition in southwest Ireland,01/09/2024,31/08/2028,"€124,000.00",AHSS
GOIPG/2024/4598,Government of Ireland Postgraduate Scholarship (GOIPG),,,Catherine Butt,https://orcid.org/0009-0006-0012-9535,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Women on the Edge: A genomic interrogation of sex and status in past societies,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4599,Government of Ireland Postgraduate Scholarship (GOIPG),,,Diarmuid O' Sullivan,https://orcid.org/0009-0002-3858-0111,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,"Modelling, fabrication, and characterisation of novel photonic integrated circuits for broadband optical communications and supercontinuum generation.",01/09/2024,31/08/2027,"€93,000.00",STEM
GOIPG/2024/4613,Government of Ireland Postgraduate Scholarship (GOIPG),,,Máire Hussey,https://orcid.org/0009-0001-2119-4364,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Young Women's experiences of Sex and Sexuality in 1970s and 80s Dublin,01/09/2024,31/08/2028,"€124,000.00",AHSS
GOIPG/2024/4631,Government of Ireland Postgraduate Scholarship (GOIPG),,,Conor Hill,https://orcid.org/0000-0002-3671-0691,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Deciphering Blue Ecosystem Chemical Communication Networks for Sustainable Next Generation solutions to the Antimicrobial Resistance Crisis,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4638,Government of Ireland Postgraduate Scholarship (GOIPG),,,Thomas Karagiannis,https://orcid.org/0000-0002-7955-9290,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Unlocking the potential of green hydrogen production from wastewater through cost-effective electrocatalyst development,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4643,Government of Ireland Postgraduate Scholarship (GOIPG),,,Edyta Andzel-O'Shanahan,https://orcid.org/0000000257534228,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,"Monstrosity, biopolitics, resistance and selfhood in contemporary Mexican speculative fiction.",01/09/2024,31/08/2026,"€62,000.00",AHSS
GOIPG/2024/4674,Government of Ireland Postgraduate Scholarship (GOIPG),,,Durre Zehra Syeda,https://orcid.org/0009-0009-2514-0855,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Prediction and Longitudinal Visualization of Malware Evolution using Artificial Intelligence,01/09/2024,31/08/2027,"€93,000.00",AHSS
GOIPG/2024/4695,Government of Ireland Postgraduate Scholarship (GOIPG),,,Sean Fitzgerald,https://orcid.org/0009000294759036,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,(Tropical) Graphs on Surfaces,01/09/2024,31/08/2028,"€106,750.00",STEM
GOIPG/2024/4698,Government of Ireland Postgraduate Scholarship (GOIPG),,,Eddie Kelly,https://orcid.org/0009-0004-8085-4029,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Quantum Algorithms for Partial Differential Equations,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4701,Government of Ireland Postgraduate Scholarship (GOIPG),,,Denise McAllister Wylie,https://orcid.org/0000-0002-9080-6301,South East Technological University (SETU),https://ror.org/03fgx6868,Research Ireland,https://ror.org/010t7sr36,Reimagining Internationalisation: connecting international and inclusive education in the changing context of higher education in Ireland,01/09/2024,31/08/2026,"€62,000.00",AHSS
GOIPG/2024/4733,Government of Ireland Postgraduate Scholarship (GOIPG),,,Chloe O Dwyer,https://orcid.org/0009-0005-5784-8146,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Development of a framework to integrate sustainability in medical device development through practice-based design research,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4743,Government of Ireland Postgraduate Scholarship (GOIPG),,,Evans Amoako Amoah,https://orcid.org/0000-0002-7379-7044,Mary Immaculate College,https://ror.org/009q3yg92,Research Ireland,https://ror.org/010t7sr36,"Farmer-herder conflicts in Ghana: linkages between climate change, resource competition and food security in rural communities.",01/09/2024,31/08/2026,"€62,000.00",AHSS
GOIPG/2024/4766,Government of Ireland Postgraduate Scholarship (GOIPG),,,Alison Noreen Walsh,https://orcid.org/0009000750311033,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Synthesis and evaluation of novel pyridocarbazoles as inhibitors of Anaplastic Lymphoma Kinase (ALK) and cell cancer growth,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4779,Government of Ireland Postgraduate Scholarship (GOIPG),,,Natalija Cera,https://orcid.org/0009000352483657,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Understanding Belonging in the Condition of Migration (PhD Dissertation),01/09/2024,31/08/2027,"€93,000.00",AHSS
GOIPG/2024/4784,Government of Ireland Postgraduate Scholarship (GOIPG),,,Tabitha Billingham,https://orcid.org/0009-0009-9238-0840,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Integration of Injury and Illness Epidemiology around the Prevalence of Relative Energy Deficiency in Sport in Ireland,01/09/2024,31/08/2028,"€123,408.00",AHSS
GOIPG/2024/4841,Government of Ireland Postgraduate Scholarship (GOIPG),,,Valerie Hickey,https://orcid.org/0000-0002-3319-357X,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Harnessing coastal marine activities to enhance marine environmental protection through citizen science education and conservation research.,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4847,Government of Ireland Postgraduate Scholarship (GOIPG),,,Dorothée Potter-Daniau,https://orcid.org/0000-0002-2656-7115,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,"Wicklow Democratic School,  a “Real Utopia”?",01/09/2024,31/08/2026,"€62,000.00",AHSS
GOIPG/2024/4855,Government of Ireland Postgraduate Scholarship (GOIPG),,,Borui Zheng,https://orcid.org/0000-0003-3357-1072,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,How can they thrive? An Ecological Systems Theory approach to Acculturation and Inclusive Education for Migrant and Refugee children in Ireland,01/09/2024,31/08/2026,"€62,000.00",AHSS
GOIPG/2024/4862,Government of Ireland Postgraduate Scholarship (GOIPG),,,Gabrielle Litovskich,https://orcid.org/0009-0006-5945-1529,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Controlling the storm: Insulin mediated regulation of neuroinflammation in temporal lobe epilepsy,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4873,Government of Ireland Postgraduate Scholarship (GOIPG),,,Anastasiia Zubareva,https://orcid.org/000000016124025X,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,FACILITATORS AND CHALLENGES TO REFUGEES’ SOCIAL INCLUSION IN IRELAND,01/09/2024,31/08/2026,"€62,000.00",AHSS
GOIPG/2024/4881,Government of Ireland Postgraduate Scholarship (GOIPG),,,Ronan Farrell,https://orcid.org/0009-0000-2064-9219,Technological University of the Shannon (TUS),https://ror.org/04efm0253,Research Ireland,https://ror.org/010t7sr36,The Fabrication of Antimicrobial Surfaces on Reusable Food Packaging via Additively Manufactured Tooling Featuring Micro/Nano Surface Topography Patterns.,01/09/2024,31/08/2026,"€61,500.00",STEM
GOIPG/2024/4885,Government of Ireland Postgraduate Scholarship (GOIPG),,,MD SHAMSUZZAMAN,https://orcid.org/0000-0001-6637-0037,South East Technological University (SETU),https://ror.org/03fgx6868,Research Ireland,https://ror.org/010t7sr36,Restoring Ireland’s natural carbon stores: the impact of restoration on Net Ecosystem CO2 Exchange (NEE) from degraded peatlands,01/09/2024,31/08/2026,"€62,000.00",AHSS
GOIPG/2024/4887,Government of Ireland Postgraduate Scholarship (GOIPG),,,Emma Cadoria,https://orcid.org/0009-0001-6773-6050,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Developing novel therapeutic strategies for the treatment of de novo SPG3A,01/09/2024,31/08/2027,"€93,000.00",STEM
GOIPG/2024/4891,Government of Ireland Postgraduate Scholarship (GOIPG),,,Leah Halpenny,https://orcid.org/0009-0006-5090-1570,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Two Year Follow-Up of Extremely Low Birth Weight Infants Enrolled in a Pilot Randomised-Controlled Trial of Early Targeted Treatment of Patent Ductus Arteriosus with Paracetamol,01/09/2024,31/08/2026,"€61,120.00",AHSS
GOIPG/2024/4895,Government of Ireland Postgraduate Scholarship (GOIPG),,,Colin Brock,https://orcid.org/0000000258937942,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Ecosystem engineers in overdrive: Examining deer impact on Irish biodiversity.,01/09/2024,31/08/2028,"€124,000.00",STEM
GOIPG/2024/4905,Government of Ireland Postgraduate Scholarship (GOIPG),,,Silvia Frattini,https://orcid.org/0009-0007-7324-5569,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Secular representations in early medieval sculpture from Ireland and Scotland,01/09/2024,31/08/2028,"€124,000.00",AHSS
